reviews,scores
배가 너무고파서 사진찍는걸 깜빡해버렸네요ㅜㅜ 주관적으로 주변 중국집중 가장 잘하는집입니다. 양도 맛도 모두 좋아요,5
맛있어요!! 너무 잘먹었습니다ㅎㅎ,5
배달은 정말 코잎에서 온듯 항상 빠른곳👍🏻 오늘은 특히 면이 탱글탱글 매장에서 바로 먹는맛이었어여 양도 많고 혼자주문하기에도 배달비드는 부담도 없어서 너무 좋아요~~,5
엄청 빨리 왔어요~~ 15분만에 도착한듯~~ 잘 먹었습니다~  탕수육은 조금 미지근한정도여서 살짝 아쉬웠지만 짬뽕이랑 짜장은 따뜻했어요~~  서비스 만두도 맛있게 먹었습니다~,5
Good thanks,5
언제나 맛있게 먹고있어요.,5
음식도 맛있고 배달이 엄청 빨라서 좋았어요~!!! 번창하세유,5
감사합니다♡♡♡♡♡♡,5
쟁반짜장은 항상 여기시켜먹어요 ㅋㅋ맛잇습니다항상 ㅋㅋ,5
맛있어요 잘먹었습니다,5
배달도 빠르고 맛있어요,5
배달도 총알같이 오고 볶음밥이 진짜 맛있었어욤,5
맛있게 잘먹었습니다!,5
첨시켰는데 맛.배달.포장.다. 좋아요..자주 시켜 먹을께요..단무지 좀짜요..만두도 굿,5
맛있게 먹었습니다 :),5
최고 맛있어요 자주 시켜먹어요,5
정말 맛있게 먹었어요!! 짬뽕국물이 시원하고 면이 탱탱했어요. 짜장면도 맛있었는데 면이 조금 불어서 짬뽕이랑 비교되었어요ㅎ,5
맛있었어요 서비스 만두도 감사합니다,5
배달 완전 빠르네요~ 잘먹었습니다~ :),5
잘 먹었습니다. 감사합니다,5
맛있게 잘 먹었습니다,5
진짜 맛나게 먹었어요bb,5
배달도빠르고 맛있고 최고,5
항상 여기서 시켜먹어요 굿,5
며칠전에 시키고 또 시켰어요 짜장 탕슉 둘다맛나네요!,5
항상 시켜먹는 곳이에요! 맛있었어요,5
감사합니다~♡♡♡♡♡,5
이집 짜장 맛있네요 배달도 빠르고  정말 맛있게 먹었습니다,5
쟁반짜장 정말 맛있습니다. 잘 먹었습니다.,5
빠르게 배달해주셔서 맛있게 먹었습니다~ ㅎㅎ,5
아주 맛있습니다,5
맛있게 잘 먹었습니다,5
이동네 중국집은 여기로 정착했어요 존맛탱임ㅠㅠ,5
먹을만해요~~ 맛있습니다~~,5
맛나게 잘 목었읍니다,5
항상 맛있게 잘먹고 있습니다!!,5
진짜 너무깔끔하고 맛있었어요! 대박나세용!!,5
너무 맛있었습니다! 짬뽕국물도 추가로 주셔서 감사합니다,5
빨리 왔어요. 그냥 평범해요.,4
깐쇼 새우 잘먹었습니다.,5
포장 깔끔하게 잘 왔구요 한끼 잘 먹었어요,5
진짜 빨리 옵니다 매주 탕짜면 주문함다 9살 아들의 최애 음식이네요,4
맛있게 잘먹었읍니드,5
맛있게 먹었습니다. 항상 애용하있어요,5
배달도 빠르고 맛있고 양도 많어요,5
냠냠냠냠냠냠 맛있어요,5
굳ㅇㅇㅇㅇㅇㅇㅇㅇㅇ,5
짜장면이 제 스타일이네요! 제가 유니짜장 스타일 좋아하는데 유니짜장처럼 와서 엄청 맛있게 먹었습니다ㅎㅎ,5
"무난해요ㅎㅎ 너무 양 많아서 볶음밥, 탕수육 다음 끼니에 먹으려구요ㅎㅎ잘 먹었습니다!!",5
생각보다 빨리왔구요 양도푸짐하고 콜라까지 잘먹을께요,5
세상 맛있게 잘먹었어여,5
늘 맛있게먹어요.. ㅎㅎㅎㅎ,5
배달 늘 빠르네요 잘 먹었습니다,4
찾고 있었던 짜장맛이었어요. 짜장소스 부족하지 않아서 좋았어요.,5
거리가멀다생각햇는데 엄청 빨리왔어요 서비스 만두도 맛있고 본품도 순삭할정도로 맛나요! 재구매 의사있어요!,5
맛있고 빠르게 왔어요,5
너무 맛있게 잘 먹었습니다~,5
백신 맞고 따뜻한게 생각나서 시켰는데 맛있네요,5
맛있어요~ 양도 푸짐해요!,5
너무 맛있게 막었어요 혼자 먹기엔 양이 너무 많아요^^,5
좋습니다. 좋습니다. 좋습니다.,5
